Date,Restaurant_ID,Restaurant_Name,Product_ID,Product,Category,Opening_Stock,Units_Received,Customer_Demand,Units_Sold,Lost_Sales,Waste_Units,Closing_Stock,Supplier_Lead_Time_Days,Unit_Cost_EUR,Selling_Price_EUR,Revenue_EUR,Temperature_C,Day_of_Week,Is_Weekend,Promotion,Safety_Stock,Recommended_Order,Autonomous_Decision,Waste_Cost_EUR,ESG_Waste_Rate_Pct,Service_Level_Pct
2026-03-20,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,132,0,65,65,0,6,61,2,0.7,2.5,162.5,11.2,Friday,0,0,14,60,Auto-Order,4.2,8.45,100.0
2026-03-20,REST001,GreenBite Kitchen,P007,Bread,Bakery,33,101,47,47,0,7,80,1,1.2,3.0,141.0,11.2,Friday,0,0,12,1,Auto-Order,8.4,12.96,100.0
2026-03-20,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,36,57,26,26,0,3,64,2,6.5,14.5,377.0,11.2,Friday,0,0,6,0,No Action,19.5,10.34,100.0
2026-03-20,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,85,11,31,31,0,5,60,2,1.5,4.2,130.2,11.2,Friday,0,0,7,1,Auto-Order,7.5,13.89,100.0
2026-03-20,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,155,171,55,55,0,2,269,4,0.9,3.0,165.0,11.2,Friday,0,0,14,0,No Action,1.8,3.51,100.0
2026-03-21,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,166,0,56,56,0,5,105,3,4.2,9.5,532.0,9.1,Saturday,1,0,12,13,Auto-Order,21.0,8.2,100.0
2026-03-21,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,175,0,74,74,0,9,92,2,1.1,3.2,236.8,9.1,Saturday,1,0,16,39,Auto-Order,9.9,10.84,100.0
2026-03-21,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,357,0,89,89,0,2,266,4,0.8,2.8,249.2,9.1,Saturday,1,0,18,0,No Action,1.6,2.2,100.0
2026-03-21,REST001,GreenBite Kitchen,P004,Milk,Dairy,53,122,49,49,0,7,119,2,1.0,2.4,117.6,9.1,Saturday,1,0,10,0,No Action,7.0,12.5,100.0
2026-03-21,REST001,GreenBite Kitchen,P005,Cheese,Dairy,126,11,38,38,0,4,95,3,2.8,6.5,247.0,9.1,Saturday,1,0,8,0,No Action,11.2,9.52,100.0
2026-03-21,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,61,171,67,67,0,10,155,2,0.7,2.5,167.5,9.1,Saturday,1,0,14,0,No Action,7.0,12.99,100.0
2026-03-21,REST001,GreenBite Kitchen,P007,Bread,Bakery,80,0,55,55,0,4,21,1,1.2,3.0,165.0,9.1,Saturday,1,0,12,60,Manager Review,4.8,6.78,100.0
2026-03-21,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,64,0,31,31,0,4,29,2,6.5,14.5,449.5,9.1,Saturday,1,0,6,22,Auto-Order,26.0,11.43,100.0
2026-03-21,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,60,0,38,38,0,3,19,2,1.5,4.2,159.6,9.1,Saturday,1,0,7,42,Auto-Order,4.5,7.32,100.0
2026-03-21,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,269,0,63,63,0,3,203,4,0.9,3.0,189.0,9.1,Saturday,1,0,14,0,No Action,2.7,4.55,100.0
2026-03-22,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,105,130,55,55,0,7,173,3,4.2,9.5,522.5,11.7,Sunday,1,0,12,0,No Action,29.4,11.29,100.0
2026-03-22,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,92,163,72,72,0,13,170,2,1.1,3.2,230.4,11.7,Sunday,1,0,16,0,No Action,14.3,15.29,100.0
2026-03-22,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,266,0,88,88,0,2,176,4,0.8,2.8,246.4,11.7,Sunday,1,0,18,0,No Action,1.6,2.22,100.0
2026-03-22,REST001,GreenBite Kitchen,P004,Milk,Dairy,119,0,47,47,0,4,68,2,1.0,2.4,112.8,11.7,Sunday,1,0,10,9,Auto-Order,4.0,7.84,100.0
2026-03-22,REST001,GreenBite Kitchen,P005,Cheese,Dairy,95,0,33,33,0,3,59,3,2.8,6.5,214.5,11.7,Sunday,1,0,8,10,Auto-Order,8.4,8.33,100.0
2026-03-22,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,155,0,66,66,0,5,84,2,0.7,2.5,165.0,11.7,Sunday,1,0,14,23,Auto-Order,3.5,7.04,100.0
2026-03-22,REST001,GreenBite Kitchen,P007,Bread,Bakery,21,116,51,51,0,7,79,1,1.2,3.0,153.0,11.7,Sunday,1,0,12,0,No Action,8.4,12.07,100.0
2026-03-22,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,29,68,29,29,0,4,64,2,6.5,14.5,420.5,11.7,Sunday,1,0,6,0,No Action,26.0,12.12,100.0
2026-03-22,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,19,95,51,51,0,6,57,2,1.5,4.2,214.2,11.7,Sunday,1,1,7,0,No Action,9.0,10.53,100.0
2026-03-22,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,203,0,56,56,0,2,145,4,0.9,3.0,168.0,11.7,Sunday,1,0,14,0,No Action,1.8,3.45,100.0
2026-03-23,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,173,0,53,53,0,7,113,3,4.2,9.5,503.5,9.3,Monday,0,0,12,0,No Action,29.4,11.67,100.0
2026-03-23,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,170,0,66,66,0,10,94,2,1.1,3.2,211.2,9.3,Monday,0,0,16,21,Auto-Order,11.0,13.16,100.0
2026-03-23,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,176,257,77,77,0,2,354,4,0.8,2.8,215.6,9.3,Monday,0,0,18,0,No Action,1.6,2.53,100.0
2026-03-23,REST001,GreenBite Kitchen,P004,Milk,Dairy,68,98,44,44,0,7,115,2,1.0,2.4,105.6,9.3,Monday,0,0,10,0,No Action,7.0,13.73,100.0
2026-03-23,REST001,GreenBite Kitchen,P005,Cheese,Dairy,59,108,34,34,0,5,128,3,2.8,6.5,221.0,9.3,Monday,0,0,8,0,No Action,14.0,12.82,100.0
2026-03-23,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,84,151,56,56,0,7,172,2,0.7,2.5,140.0,9.3,Monday,0,0,14,0,No Action,4.9,11.11,100.0
2026-03-23,REST001,GreenBite Kitchen,P007,Bread,Bakery,79,0,50,50,0,5,24,1,1.2,3.0,150.0,9.3,Monday,0,0,12,48,Auto-Order,6.0,9.09,100.0
2026-03-23,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,64,0,24,24,0,3,37,2,6.5,14.5,348.0,9.3,Monday,0,0,6,7,Auto-Order,19.5,11.11,100.0
2026-03-23,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,57,55,29,29,0,4,79,2,1.5,4.2,121.8,9.3,Monday,0,0,7,0,No Action,6.0,12.12,100.0
2026-03-23,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,145,175,58,58,0,3,259,4,0.9,3.0,174.0,9.3,Monday,0,0,14,0,No Action,2.7,4.92,100.0
2026-03-24,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,113,128,44,44,0,8,189,3,4.2,9.5,418.0,10.6,Tuesday,0,0,12,0,No Action,33.6,15.38,100.0
2026-03-24,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,94,157,59,59,0,13,179,2,1.1,3.2,188.8,10.6,Tuesday,0,0,16,0,No Action,14.3,18.06,100.0
2026-03-24,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,354,0,74,74,0,3,277,4,0.8,2.8,207.2,10.6,Tuesday,0,0,18,0,No Action,2.4,3.9,100.0
2026-03-24,REST001,GreenBite Kitchen,P004,Milk,Dairy,115,0,43,43,0,3,69,2,1.0,2.4,103.2,10.6,Tuesday,0,0,10,8,Auto-Order,3.0,6.52,100.0
2026-03-24,REST001,GreenBite Kitchen,P005,Cheese,Dairy,128,0,29,29,0,4,95,3,2.8,6.5,188.5,10.6,Tuesday,0,0,8,0,No Action,11.2,12.12,100.0
2026-03-24,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,172,0,63,63,0,6,103,2,0.7,2.5,157.5,10.6,Tuesday,0,0,14,4,Auto-Order,4.2,8.7,100.0
2026-03-24,REST001,GreenBite Kitchen,P007,Bread,Bakery,24,121,46,46,0,9,90,1,1.2,3.0,138.0,10.6,Tuesday,0,0,12,0,No Action,10.8,16.36,100.0
2026-03-24,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,37,58,33,33,0,3,59,2,6.5,14.5,478.5,10.6,Tuesday,0,1,6,0,No Action,19.5,8.33,100.0
2026-03-24,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,79,0,28,28,0,5,46,2,1.5,4.2,117.6,10.6,Tuesday,0,0,7,7,Auto-Order,7.5,15.15,100.0
2026-03-24,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,259,0,56,56,0,2,201,4,0.9,3.0,168.0,10.6,Tuesday,0,0,14,0,No Action,1.8,3.45,100.0
2026-03-25,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,189,0,51,51,0,6,132,3,4.2,9.5,484.5,8.6,Wednesday,0,0,12,0,No Action,25.2,10.53,100.0
2026-03-25,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,179,0,59,59,0,9,111,2,1.1,3.2,188.8,8.6,Wednesday,0,0,16,4,Auto-Order,9.9,13.24,100.0
2026-03-25,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,277,0,73,73,0,3,201,4,0.8,2.8,204.4,8.6,Wednesday,0,0,18,0,No Action,2.4,3.95,100.0
2026-03-25,REST001,GreenBite Kitchen,P004,Milk,Dairy,69,97,41,41,0,6,119,2,1.0,2.4,98.4,8.6,Wednesday,0,0,10,0,No Action,6.0,12.77,100.0
2026-03-25,REST001,GreenBite Kitchen,P005,Cheese,Dairy,95,0,34,34,0,2,59,3,2.8,6.5,221.0,8.6,Wednesday,0,0,8,10,Auto-Order,5.6,5.56,100.0
2026-03-25,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,103,135,76,76,0,8,154,2,0.7,2.5,190.0,8.6,Wednesday,0,1,14,0,No Action,5.6,9.52,100.0
2026-03-25,REST001,GreenBite Kitchen,P007,Bread,Bakery,90,0,50,50,0,6,34,1,1.2,3.0,150.0,8.6,Wednesday,0,0,12,38,Auto-Order,7.2,10.71,100.0
2026-03-25,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,59,0,24,24,0,2,33,2,6.5,14.5,348.0,8.6,Wednesday,0,0,6,11,Auto-Order,13.0,7.69,100.0
2026-03-25,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,46,76,39,39,0,7,76,2,1.5,4.2,163.8,8.6,Wednesday,0,1,7,0,No Action,10.5,15.22,100.0
2026-03-25,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,201,0,58,58,0,1,142,4,0.9,3.0,174.0,8.6,Wednesday,0,1,14,0,No Action,0.9,1.69,100.0
2026-03-26,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,132,0,53,53,0,6,73,3,4.2,9.5,503.5,12.6,Thursday,0,0,12,30,Auto-Order,25.2,10.17,100.0
2026-03-26,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,111,134,63,63,0,12,170,2,1.1,3.2,201.6,12.6,Thursday,0,0,16,0,No Action,13.2,16.0,100.0
2026-03-26,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,201,227,91,91,0,3,334,4,0.8,2.8,254.8,12.6,Thursday,0,1,18,0,No Action,2.4,3.19,100.0
2026-03-26,REST001,GreenBite Kitchen,P004,Milk,Dairy,119,14,38,38,0,6,89,2,1.0,2.4,91.2,12.6,Thursday,0,0,10,0,No Action,6.0,13.64,100.0
2026-03-26,REST001,GreenBite Kitchen,P005,Cheese,Dairy,59,98,34,34,0,4,119,3,2.8,6.5,221.0,12.6,Thursday,0,0,8,0,No Action,11.2,10.53,100.0
2026-03-26,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,154,0,60,60,0,7,87,2,0.7,2.5,150.0,12.6,Thursday,0,0,14,20,Auto-Order,4.9,10.45,100.0
2026-03-26,REST001,GreenBite Kitchen,P007,Bread,Bakery,34,110,47,47,0,8,89,1,1.2,3.0,141.0,12.6,Thursday,0,0,12,0,No Action,9.6,14.55,100.0
2026-03-26,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,33,63,29,29,0,3,64,2,6.5,14.5,420.5,12.6,Thursday,0,0,6,0,No Action,19.5,9.38,100.0
2026-03-26,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,76,0,32,32,0,3,41,2,1.5,4.2,134.4,12.6,Thursday,0,0,7,12,Auto-Order,4.5,8.57,100.0
2026-03-26,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,142,177,60,60,0,3,256,4,0.9,3.0,180.0,12.6,Thursday,0,0,14,0,No Action,2.7,4.76,100.0
2026-03-27,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,73,173,50,50,0,7,189,3,4.2,9.5,475.0,10.5,Friday,0,0,12,0,No Action,29.4,12.28,100.0
2026-03-27,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,170,0,69,69,0,10,91,2,1.1,3.2,220.8,10.5,Friday,0,0,16,40,Auto-Order,11.0,12.66,100.0
2026-03-27,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,334,0,74,74,0,3,257,4,0.8,2.8,207.2,10.5,Friday,0,0,18,0,No Action,2.4,3.9,100.0
2026-03-27,REST001,GreenBite Kitchen,P004,Milk,Dairy,89,0,41,41,0,3,45,2,1.0,2.4,98.4,10.5,Friday,0,0,10,43,Auto-Order,3.0,6.82,100.0
2026-03-27,REST001,GreenBite Kitchen,P005,Cheese,Dairy,119,0,30,30,0,4,85,3,2.8,6.5,195.0,10.5,Friday,0,0,8,0,No Action,11.2,11.76,100.0
2026-03-27,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,87,140,54,54,0,7,166,2,0.7,2.5,135.0,10.5,Friday,0,0,14,0,No Action,4.9,11.48,100.0
2026-03-27,REST001,GreenBite Kitchen,P007,Bread,Bakery,89,0,47,47,0,5,37,1,1.2,3.0,141.0,10.5,Friday,0,0,12,44,Auto-Order,6.0,9.62,100.0
2026-03-27,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,64,0,22,22,0,3,39,2,6.5,14.5,319.0,10.5,Friday,0,0,6,12,Auto-Order,19.5,12.0,100.0
2026-03-27,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,41,72,29,29,0,5,79,2,1.5,4.2,121.8,10.5,Friday,0,0,7,0,No Action,7.5,14.71,100.0
2026-03-27,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,256,21,59,59,0,3,215,4,0.9,3.0,177.0,10.5,Friday,0,0,14,0,No Action,2.7,4.84,100.0
2026-03-28,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,189,0,56,56,0,6,127,3,4.2,9.5,532.0,9.8,Saturday,1,0,12,0,No Action,25.2,9.68,100.0
2026-03-28,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,91,164,71,71,0,13,171,2,1.1,3.2,227.2,9.8,Saturday,1,0,16,0,No Action,14.3,15.48,100.0
2026-03-28,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,257,0,76,76,0,3,178,4,0.8,2.8,212.8,9.8,Saturday,1,0,18,0,No Action,2.4,3.8,100.0
2026-03-28,REST001,GreenBite Kitchen,P004,Milk,Dairy,45,125,49,49,0,5,116,2,1.0,2.4,117.6,9.8,Saturday,1,0,10,0,No Action,5.0,9.26,100.0
2026-03-28,REST001,GreenBite Kitchen,P005,Cheese,Dairy,85,76,40,40,0,5,116,3,2.8,6.5,260.0,9.8,Saturday,1,0,8,0,No Action,14.0,11.11,100.0
2026-03-28,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,166,0,69,69,0,5,92,2,0.7,2.5,172.5,9.8,Saturday,1,0,14,29,Auto-Order,3.5,6.76,100.0
2026-03-28,REST001,GreenBite Kitchen,P007,Bread,Bakery,37,101,78,78,0,8,52,1,1.2,3.0,234.0,9.8,Saturday,1,1,12,29,Auto-Order,9.6,9.3,100.0
2026-03-28,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,39,55,26,26,0,4,64,2,6.5,14.5,377.0,9.8,Saturday,1,0,6,0,No Action,26.0,13.33,100.0
2026-03-28,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,79,0,34,34,0,3,42,2,1.5,4.2,142.8,9.8,Saturday,1,0,7,19,Auto-Order,4.5,8.11,100.0
2026-03-28,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,215,0,68,68,0,1,146,4,0.9,3.0,204.0,9.8,Saturday,1,0,14,0,No Action,0.9,1.45,100.0
2026-03-29,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,127,111,57,57,0,8,173,3,4.2,9.5,541.5,10.0,Sunday,1,0,12,0,No Action,33.6,12.31,100.0
2026-03-29,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,171,0,100,100,0,8,63,2,1.1,3.2,320.0,10.0,Sunday,1,1,16,52,Auto-Order,8.8,7.41,100.0
2026-03-29,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,178,249,95,95,0,3,329,4,0.8,2.8,266.0,10.0,Sunday,1,0,18,0,No Action,2.4,3.06,100.0
2026-03-29,REST001,GreenBite Kitchen,P004,Milk,Dairy,116,0,52,52,0,6,58,2,1.0,2.4,124.8,10.0,Sunday,1,0,10,19,Auto-Order,6.0,10.34,100.0
2026-03-29,REST001,GreenBite Kitchen,P005,Cheese,Dairy,116,0,36,36,0,2,78,3,2.8,6.5,234.0,10.0,Sunday,1,0,8,0,No Action,5.6,5.26,100.0
2026-03-29,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,92,137,94,94,0,8,127,2,0.7,2.5,235.0,10.0,Sunday,1,1,14,0,No Action,5.6,7.84,100.0
2026-03-29,REST001,GreenBite Kitchen,P007,Bread,Bakery,52,85,55,55,0,7,75,1,1.2,3.0,165.0,10.0,Sunday,1,0,12,0,No Action,8.4,11.29,100.0
2026-03-29,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,64,0,25,25,0,1,38,2,6.5,14.5,362.5,10.0,Sunday,1,0,6,6,Auto-Order,6.5,3.85,100.0
2026-03-29,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,42,80,38,38,0,6,78,2,1.5,4.2,159.6,10.0,Sunday,1,0,7,0,No Action,9.0,13.64,100.0
2026-03-29,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,146,185,62,62,0,2,267,4,0.9,3.0,186.0,10.0,Sunday,1,0,14,0,No Action,1.8,3.12,100.0
2026-03-30,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,173,0,65,65,0,6,102,3,4.2,9.5,617.5,13.0,Monday,0,1,12,1,Auto-Order,25.2,8.45,100.0
2026-03-30,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,63,189,60,60,0,14,178,2,1.1,3.2,192.0,13.0,Monday,0,0,16,0,No Action,15.4,18.92,100.0
2026-03-30,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,329,0,74,74,0,4,251,4,0.8,2.8,207.2,13.0,Monday,0,0,18,0,No Action,3.2,5.13,100.0
2026-03-30,REST001,GreenBite Kitchen,P004,Milk,Dairy,58,113,46,46,0,6,119,2,1.0,2.4,110.4,13.0,Monday,0,0,10,0,No Action,6.0,11.54,100.0
2026-03-30,REST001,GreenBite Kitchen,P005,Cheese,Dairy,78,84,35,35,0,5,122,3,2.8,6.5,227.5,13.0,Monday,0,0,8,0,No Action,14.0,12.5,100.0
2026-03-30,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,127,0,64,64,0,5,58,2,0.7,2.5,160.0,13.0,Monday,0,0,14,49,Auto-Order,3.5,7.25,100.0
2026-03-30,REST001,GreenBite Kitchen,P007,Bread,Bakery,75,0,49,49,0,4,22,1,1.2,3.0,147.0,13.0,Monday,0,0,12,50,Auto-Order,4.8,7.55,100.0
2026-03-30,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,38,60,28,28,0,4,66,2,6.5,14.5,406.0,13.0,Monday,0,0,6,0,No Action,26.0,12.5,100.0
2026-03-30,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,78,0,28,28,0,3,47,2,1.5,4.2,117.6,13.0,Monday,0,0,7,6,Auto-Order,4.5,9.68,100.0
2026-03-30,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,267,0,59,59,0,2,206,4,0.9,3.0,177.0,13.0,Monday,0,0,14,0,No Action,1.8,3.28,100.0
2026-03-31,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,102,141,50,50,0,9,184,3,4.2,9.5,475.0,10.5,Tuesday,0,0,12,0,No Action,37.8,15.25,100.0
2026-03-31,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,178,0,71,71,0,9,98,2,1.1,3.2,227.2,10.5,Tuesday,0,0,16,17,Auto-Order,9.9,11.25,100.0
2026-03-31,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,251,0,82,82,0,3,166,4,0.8,2.8,229.6,10.5,Tuesday,0,0,18,0,No Action,2.4,3.53,100.0
2026-03-31,REST001,GreenBite Kitchen,P004,Milk,Dairy,119,0,39,39,0,4,76,2,1.0,2.4,93.6,10.5,Tuesday,0,0,10,1,Auto-Order,4.0,9.3,100.0
2026-03-31,REST001,GreenBite Kitchen,P005,Cheese,Dairy,122,0,35,35,0,3,84,3,2.8,6.5,227.5,10.5,Tuesday,0,0,8,0,No Action,8.4,7.89,100.0
2026-03-31,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,58,178,68,68,0,9,159,2,0.7,2.5,170.0,10.5,Tuesday,0,0,14,0,No Action,6.3,11.69,100.0
2026-03-31,REST001,GreenBite Kitchen,P007,Bread,Bakery,22,119,52,52,0,8,81,1,1.2,3.0,156.0,10.5,Tuesday,0,0,12,0,No Action,9.6,13.33,100.0
2026-03-31,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,66,0,27,27,0,2,37,2,6.5,14.5,391.5,10.5,Tuesday,0,0,6,7,Auto-Order,13.0,6.9,100.0
2026-03-31,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,47,72,36,36,0,5,78,2,1.5,4.2,151.2,10.5,Tuesday,0,0,7,0,No Action,7.5,12.2,100.0
2026-03-31,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,206,0,57,57,0,1,148,4,0.9,3.0,171.0,10.5,Tuesday,0,0,14,0,No Action,0.9,1.72,100.0
2026-04-01,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,184,0,54,54,0,6,124,3,4.2,9.5,513.0,6.9,Wednesday,0,0,12,0,No Action,25.2,10.0,100.0
2026-04-01,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,98,150,65,65,0,12,171,2,1.1,3.2,208.0,6.9,Wednesday,0,0,16,0,No Action,13.2,15.58,100.0
2026-04-01,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,166,265,73,73,0,2,356,4,0.8,2.8,204.4,6.9,Wednesday,0,0,18,0,No Action,1.6,2.67,100.0
2026-04-01,REST001,GreenBite Kitchen,P004,Milk,Dairy,76,96,44,44,0,4,124,2,1.0,2.4,105.6,6.9,Wednesday,0,0,10,0,No Action,4.0,8.33,100.0
2026-04-01,REST001,GreenBite Kitchen,P005,Cheese,Dairy,84,77,33,33,0,5,123,3,2.8,6.5,214.5,6.9,Wednesday,0,0,8,0,No Action,14.0,13.16,100.0
2026-04-01,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,159,0,54,54,0,6,99,2,0.7,2.5,135.0,6.9,Wednesday,0,0,14,8,Auto-Order,4.2,10.0,100.0
2026-04-01,REST001,GreenBite Kitchen,P007,Bread,Bakery,81,0,50,50,0,4,27,1,1.2,3.0,150.0,6.9,Wednesday,0,0,12,45,Auto-Order,4.8,7.41,100.0
2026-04-01,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,37,55,23,23,0,4,65,2,6.5,14.5,333.5,6.9,Wednesday,0,0,6,0,No Action,26.0,14.81,100.0
2026-04-01,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,78,0,33,33,0,3,42,2,1.5,4.2,138.6,6.9,Wednesday,0,1,7,11,Auto-Order,4.5,8.33,100.0
2026-04-01,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,148,175,58,58,0,3,262,4,0.9,3.0,174.0,6.9,Wednesday,0,0,14,0,No Action,2.7,4.92,100.0
2026-04-02,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,124,118,53,53,0,8,181,3,4.2,9.5,503.5,11.4,Thursday,0,0,12,0,No Action,33.6,13.11,100.0
2026-04-02,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,171,0,73,73,0,9,89,2,1.1,3.2,233.6,11.4,Thursday,0,0,16,26,Auto-Order,9.9,10.98,100.0
2026-04-02,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,356,0,74,74,0,3,279,4,0.8,2.8,207.2,11.4,Thursday,0,0,18,0,No Action,2.4,3.9,100.0
2026-04-02,REST001,GreenBite Kitchen,P004,Milk,Dairy,124,0,48,48,0,4,72,2,1.0,2.4,115.2,11.4,Thursday,0,0,10,5,Auto-Order,4.0,7.69,100.0
2026-04-02,REST001,GreenBite Kitchen,P005,Cheese,Dairy,123,0,33,33,0,3,87,3,2.8,6.5,214.5,11.4,Thursday,0,0,8,0,No Action,8.4,8.33,100.0
2026-04-02,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,99,139,56,56,0,8,174,2,0.7,2.5,140.0,11.4,Thursday,0,0,14,0,No Action,5.6,12.5,100.0
2026-04-02,REST001,GreenBite Kitchen,P007,Bread,Bakery,27,113,50,50,0,8,82,1,1.2,3.0,150.0,11.4,Thursday,0,0,12,0,No Action,9.6,13.79,100.0
2026-04-02,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,65,0,25,25,0,2,38,2,6.5,14.5,362.5,11.4,Thursday,0,0,6,6,Auto-Order,13.0,7.41,100.0
2026-04-02,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,42,72,35,35,0,5,74,2,1.5,4.2,147.0,11.4,Thursday,0,0,7,0,No Action,7.5,12.5,100.0
2026-04-02,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,262,0,57,57,0,2,203,4,0.9,3.0,171.0,11.4,Thursday,0,0,14,0,No Action,1.8,3.39,100.0
2026-04-03,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,181,0,46,46,0,7,128,3,4.2,9.5,437.0,10.4,Friday,0,0,12,0,No Action,29.4,13.21,100.0
2026-04-03,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,89,161,67,67,0,14,169,2,1.1,3.2,214.4,10.4,Friday,0,0,16,0,No Action,15.4,17.28,100.0
2026-04-03,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,279,0,72,72,0,1,206,4,0.8,2.8,201.6,10.4,Friday,0,0,18,0,No Action,0.8,1.37,100.0
2026-04-03,REST001,GreenBite Kitchen,P004,Milk,Dairy,72,102,44,44,0,7,123,2,1.0,2.4,105.6,10.4,Friday,0,0,10,0,No Action,7.0,13.73,100.0
2026-04-03,REST001,GreenBite Kitchen,P005,Cheese,Dairy,87,0,34,34,0,2,51,3,2.8,6.5,221.0,10.4,Friday,0,0,8,27,Auto-Order,5.6,5.56,100.0
